#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-03-27,0,12,53,7,12,316,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,82,10,1024,25,12,53,9,47,10,50,13,21,10,50
2016-03-27,600,10,50,5,8,319,NW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,78,10,1024,0,10,50,6,43,9,48,9,15,9,48
2016-03-27,1200,17,63,8,12,246,WSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,52,10,1024,2,17,63,7,45,17,63,9,14,17,63
2016-03-27,1800,13,56,10,16,257,WSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,64,10,1021,14,13,56,7,44,12,54,14,23,12,54
2016-03-28,17,62,12,53,07:27 AM,07:57 PM,No moonrise,10:20 AM
2016-03-28,0,13,55,8,13,244,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,80,10,1022,27,13,55,9,49,12,53,11,18,12,53
2016-03-28,600,11,52,10,15,226,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,78,10,1021,77,11,52,7,45,9,49,19,31,9,49
2016-03-28,1200,15,59,13,21,232,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,76,10,1022,100,15,59,11,52,15,59,17,27,15,59
2016-03-28,1800,15,59,11,17,242,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,83,10,1020,91,15,59,12,54,15,59,15,23,15,59
2016-03-29,19,67,10,50,07:26 AM,07:58 PM,12:35 AM,11:01 AM
2016-03-29,0,13,56,7,12,230,SW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,88,10,1020,90,13,56,11,52,12,54,12,20,12,54
2016-03-29,600,13,55,6,9,226,SW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,82,10,1019,90,13,55,10,50,12,54,10,16,12,54
2016-03-29,1200,17,63,7,12,216,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy ,0.1,76,10,1019,78,17,63,13,55,17,63,9,14,17,63
2016-03-29,1800,16,61,8,12,213,SSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.1,74,10,1015,24,16,61,12,53,16,61,9,14,16,61
#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-02-11,17,62,14,57,08:33 AM,07:09 PM,10:16 AM,10:44 PM
2016-02-11,0,14,58,11,18,262,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,93,2,1020,100,14,58,13,56,13,56,19,30,13,56
2016-02-11,600,13,56,14,22,266,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.3,93,2,1019,100,13,56,12,54,11,53,28,44,11,53
2016-02-11,1200,16,61,16,26,298,WNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.4,83,10,1020,87,16,61,13,56,16,61,23,36,16,61
2016-02-11,1800,16,61,12,19,299,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,77,10,1020,90,16,61,12,54,16,61,14,23,16,61
2016-02-12,17,63,15,58,08:32 AM,07:10 PM,10:54 AM,11:53 PM
2016-02-12,0,15,59,11,17,243,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,87,10,1020,84,15,59,13,55,14,57,15,24,14,57
2016-02-12,600,14,57,14,23,255,WSW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.0,95,9,1018,100,14,57,13,56,12,54,30,48,12,54
2016-02-12,1200,17,62,16,26,255,WSW,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,5.9,95,7,1019,100,17,62,16,60,17,62,23,37,17,62
2016-02-12,1800,16,61,17,27,269,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.5,93,2,1018,100,16,61,15,59,16,61,23,37,16,61
2016-02-13,17,63,14,56,08:30 AM,07:11 PM,11:33 AM,No moonset
2016-02-13,0,15,59,14,22,273,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.1,91,10,1018,100,15,59,13,56,13,56,22,35,13,56
2016-02-13,600,14,57,14,23,266,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.3,93,2,1017,100,14,57,13,55,12,54,26,41,12,54
2016-02-13,1200,17,63,15,24,254,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,92,2,1017,100,17,63,16,60,17,63,17,28,17,63
2016-02-13,1800,16,61,20,32,264,W,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.2,93,9,1015,100,16,61,15,59,16,61,28,44,16,61
2016-02-14,13,55,9,49,08:29 AM,07:13 PM,12:13 PM,01:01 AM
2016-02-14,0,14,57,16,26,291,WNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,86,10,1015,84,14,57,12,53,12,53,26,41,12,53
2016-02-14,600,13,55,19,31,292,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.7,79,9,1013,34,13,55,9,49,10,51,31,49,10,51
2016-02-14,1200,12,53,31,50,318,NW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.0,66,10,1016,76,12,53,6,42,8,46,41,66,8,46
2016-02-14,1800,9,49,25,40,330,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.9,64,9,1018,32,9,49,3,37,5,41,39,63,5,41
2016-02-15,13,56,7,45,08:28 AM,07:14 PM,12:57 PM,02:07 AM
2016-02-15,0,11,51,21,33,327,NNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,68,10,1022,88,11,51,5,41,7,45,30,49,7,45
2016-02-15,600,11,52,21,33,334,NNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,73,10,1022,67,11,52,7,44,8,46,31,50,8,46
2016-02-15,1200,13,55,28,44,352,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.1,49,10,1024,3,13,55,2,36,10,49,38,62,10,49
2016-02-15,1800,10,51,21,34,7,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,55,10,1027,0,10,51,2,35,7,44,36,59,7,44
2016-02-16,13,55,5,40,08:27 AM,07:15 PM,01:44 PM,03:11 AM
2016-02-16,0,9,48,12,20,19,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,56,10,1030,0,9,48,1,33,6,43,19,31,6,43
